Year,2001.0
CANON KABUSHIKI KAISHA,807.6010515917815
EASTMAN KODAK COMPANY,338.44553648573026
GENERAL ELECTRIC COMPANY,768.8624961823206
"HITACHI, LTD.",592.2327234122982
INTEL CORPORATION,0.0
INTERNATIONAL BUSINESS MACHINES CORPORATION,960.0736008989028
KABUSHIKI KAISHA TOSHIBA,658.4953982550012
"MICRON TECHNOLOGY, INC.",69.93006993006993
MITSUBISHI DENKI KABUSHIKI KAISHA,395.7600824884629
NEC CORPORATION,554.8682379207405
RCA CORPORATION,289.1865023087035
"SAMSUNG ELECTRONICS CO., LTD.",239.73925969502255
SONY CORPORATION,69.44444444444444
U.S. PHILIPS CORPORATION,251.43233934755443
